LEAGUE,PLAYER_ID,POSITION,SEASON,AGE_SEPT_15,GP,G,A,TP,PPG,SEASON_NO,SEASON_>20GP,CUM_GP,ONLY_1_SEASON,MIN_3_SEASONS,DY_STATUS,SHOOTS,DRAFTED,NHL_PPG,NHL_GP,NHL_DV
WHL,57108/linden-springer,D,2012,18.055556,56,3,3,6,0.11,1,1,56,1,0,DY,L,No,0.0,0,0
WHL,57121/zane-jones,F,2015,21.269444,69,29,16,45,0.652174,4,4,259,0,1,DY+3,L,No,0.0,0,0
WHL,57142/josh-derko,F,2014,21.111110999999998,42,11,5,16,0.380952,4,4,202,0,1,DY+3,L,No,0.0,0,0
WHL,57154/marc-mccoy,F,2014,20.291667,36,2,5,7,0.19,4,3,158,0,1,DY+2,R,No,0.0,0,0
WHL,57161/nick-walters,D,2015,21.427778,66,2,12,14,0.212121,5,5,307,0,1,DY+3,L,Yes,0.0,0,0
WHL,57163/matt-waseylenko,D,2012,19.202778,4,1,2,3,0.75,1,0,4,1,0,DY+1,L,No,0.0,0,0
WHL,57169/jayden-hart,F,2015,20.752778,59,22,27,49,0.830508,4,4,236,0,1,DY+2,R,No,0.0,0,0
WHL,57268/jeff-feniak,D,2002,21.625,67,1,10,11,0.164179,5,5,296,0,1,DY+3,L,Yes,0.0,0,0
WHL,57296/daniel-volrab,F,2003,20.511111,72,13,22,35,0.48611099999999996,2,2,144,0,0,DY+2,L,Yes,0.0,0,0
WHL,57514/mike-proudley,F,2008,19.408333,52,6,10,16,0.307692,2,2,107,0,0,DY+1,L,No,0.0,0,0
WHL,58004/bruno-mraz,F,2012,19.422222,63,2,16,18,0.28571399999999997,1,1,63,1,0,DY+1,R,No,0.0,0,0
WHL,58131/tyler-johnson,F,2006,21.177778,66,10,16,26,0.393939,5,5,251,0,1,DY+3,R,Yes,0.0,0,0
WHL,58422/dalton-sward,F,2015,21.680556,57,11,9,20,0.350877,5,5,293,0,1,DY+3,R,No,0.0,0,0
WHL,58426/petr-dvorak,F,2003,19.927778,64,16,23,39,0.609375,1,1,64,1,0,DY+1,R,Yes,0.0,0,0
WHL,58429/steven-spencer,D,2003,21.247222,72,2,2,4,0.06,2,2,137,0,0,DY+3,L,Yes,0.0,0,0
WHL,58567/alexander-kuvayev,F,2012,19.369444,34,2,11,13,0.382353,2,2,92,0,0,DY+1,L,No,0.0,0,0
WHL,59113/brett-scheffelmaier,D,2002,21.458333,45,4,6,10,0.22222199999999998,4,4,248,0,1,DY+3,R,Yes,0.0,0,0
WHL,59183/matthew-hansen,D,2006,21.658333,49,2,23,25,0.510204,5,5,266,0,1,DY+3,L,Yes,0.0,0,0
WHL,59234/adam-henry,D,2015,20.808332999999998,66,11,29,40,0.606061,4,4,228,0,1,DY+2,L,No,0.0,0,0
WHL,59236/landon-peel,D,2014,19.780556,63,4,16,20,0.31745999999999996,2,1,82,0,0,DY+1,L,No,0.0,0,0
WHL,59237/tyler-pavkovich,D,2011,18.513889000000002,27,0,2,2,0.07,1,1,27,1,0,DY,L,No,0.0,0,0
WHL,59303/derek-krestanovic,F,2004,21.291667,68,10,27,37,0.544118,4,4,253,0,1,DY+3,L,Yes,0.0,0,0
WHL,59358/reid-gow,D,2015,21.447222,31,2,11,13,0.41935500000000003,5,5,255,0,1,DY+3,L,No,0.0,0,0
WHL,59469/colton-heffley,F,2015,21.3,72,7,12,19,0.263889,5,5,310,0,1,DY+3,R,No,0.0,0,0
WHL,59478/joel-edmundson,D,2013,20.213889,63,9,16,25,0.396825,3,3,190,0,1,DY+2,L,Yes,0.19330899999999998,269,1
WHL,59554/steven-hodges,F,2014,20.361110999999998,52,21,26,47,0.9038459999999999,5,4,247,0,1,DY+2,L,Yes,0.0,0,0
WHL,59563/chase-clayton,F,2014,20.344444,69,12,15,27,0.391304,4,4,241,0,1,DY+2,L,No,0.0,0,0
WHL,59572/jason-siebert,F,2011,17.641667,16,0,3,3,0.19,1,0,16,1,0,DY-1,L,No,0.0,0,0
WHL,59589/brayden-low,F,2015,21.352778,70,16,15,31,0.44285699999999995,3,3,182,0,1,DY+3,L,No,0.0,0,0
WHL,59595/tommy-stipancik,D,2012,18.013889000000002,34,0,3,3,0.09,1,1,34,1,0,DY,L,No,0.0,0,0
WHL,59605/jesse-knowler,F,2012,18.480556,57,1,5,6,0.11,1,1,57,1,0,DY,R,No,0.0,0,0
WHL,59686/tyler-giebel,F,2013,20.541667,5,1,1,2,0.4,2,0,54,0,0,DY+2,R,No,0.0,0,0
WHL,59741/derrick-pouliot,D,2014,20.663889,58,17,53,70,1.2068969999999999,4,4,240,0,1,DY+2,L,Yes,0.24,200,1
WHL,5976/ales-cerny,D,2002,20.225,70,8,40,48,0.685714,2,2,130,0,0,DY+2,L,No,0.0,0,0
WHL,5979/ross-lupaschuk,D,2001,20.655556,65,28,37,65,1.0,5,4,270,0,1,DY+2,R,Yes,0.0,3,1
WHL,59870/kade-pilton,D,2013,18.852778,27,2,1,3,0.11,2,2,70,0,0,DY,L,No,0.0,0,0
WHL,59878/justin-hickman,F,2015,21.491667,31,9,19,28,0.903226,5,5,285,0,1,DY+3,R,No,0.0,0,0
WHL,59916/shane-danyluk,F,2014,20.669444,71,7,17,24,0.338028,4,4,248,0,1,DY+2,L,No,0.0,0,0
WHL,59918/lucas-nickles,F,2015,21.083333,72,24,22,46,0.638889,4,4,258,0,1,DY+3,L,No,0.0,0,0
WHL,59932/scott-cooke,F,2014,20.5,40,5,4,9,0.23,2,2,74,0,0,DY+2,R,No,0.0,0,0
WHL,59939/austin-vetterl,F,2015,21.619444,72,13,26,39,0.541667,4,4,270,0,1,DY+3,R,No,0.0,0,0
WHL,59941/kyle-becker,D,2015,21.641667,57,11,14,25,0.438596,3,3,177,0,1,DY+3,L,No,0.0,0,0
WHL,59946/mike-simpson,D,2013,19.355556,65,0,2,2,0.03,2,2,117,0,0,DY+1,R,No,0.0,0,0
WHL,59952/mitch-deacon,F,2013,20.097222,58,3,4,7,0.12,1,1,58,1,0,DY+2,L,No,0.0,0,0
WHL,59972/connor-rankin,F,2015,20.791667,72,32,47,79,1.097222,5,5,339,0,1,DY+2,L,No,0.0,0,0
WHL,60021/davis-vandane,D,2013,21.391667,66,12,25,37,0.560606,3,3,184,0,1,DY+3,R,No,0.0,0,0
WHL,60233/cory-unser,D,2000,20.577778,63,3,7,10,0.15872999999999998,2,2,119,0,0,DY+2,L,No,0.0,0,0
WHL,6042/eric-johansson,F,2002,20.688889,69,44,59,103,1.4927540000000001,4,4,261,0,1,DY+2,L,Yes,0.0,0,0
WHL,60618/paul-elliott,D,2001,21.286111,67,18,50,68,1.014925,5,5,322,0,1,DY+3,L,Yes,0.0,0,0
WHL,60623/regan-darby,D,2000,20.244444,62,4,15,19,0.306452,3,3,158,0,1,DY+2,L,Yes,0.0,0,0
WHL,60706/logan-mcveigh,F,2015,21.561111,63,10,25,35,0.555556,5,5,328,0,1,DY+3,L,No,0.0,0,0
WHL,60726/chandler-stephenson,F,2014,20.397222,69,30,59,89,1.289855,4,4,230,0,1,DY+2,L,Yes,0.201389,144,1
WHL,60866/ryan-white,F,2009,18.472222,48,5,2,7,0.15,1,1,48,1,0,DY,R,No,0.0,0,0
WHL,60994/petr-chvojka,D,2002,20.3,58,9,27,36,0.62069,2,2,117,0,0,DY+2,L,Yes,0.0,0,0
WHL,61176/craig-olynick,D,2002,20.066667000000002,60,8,23,31,0.516667,4,4,238,0,1,DY+2,R,Yes,0.0,0,0
WHL,61187/eric-bowen,F,2001,19.875,56,6,8,14,0.25,2,2,125,0,0,DY+1,R,Yes,0.0,0,0
WHL,61189/matt-sommerfeld,F,2002,20.386111,47,7,5,12,0.255319,3,3,176,0,1,DY+2,L,Yes,0.0,0,0
WHL,61192/james-demone,D,2002,20.205556,65,2,18,20,0.307692,4,4,232,0,1,DY+2,L,Yes,0.0,0,0
WHL,61675/ben-knopp,F,2002,20.436111,78,44,39,83,1.064103,3,3,208,0,1,DY+2,R,Yes,0.0,0,0
WHL,61856/alex-aldred,F,2007,21.375,64,15,40,55,0.859375,5,5,331,0,1,DY+3,L,No,0.0,0,0
WHL,61874/tanner-shultz,F,2004,19.919444,69,6,4,10,0.144928,2,2,124,0,0,DY+1,R,No,0.0,0,0
WHL,61877/caine-pearpoint,F,2005,21.527778,72,20,28,48,0.666667,5,5,322,0,1,DY+3,L,No,0.0,0,0
WHL,61878/dillon-johnstone,F,2007,21.147222,53,8,12,20,0.37735799999999997,1,1,53,1,0,DY+3,R,No,0.0,0,0
WHL,61881/cody-thoring,D,2007,21.7,61,3,22,25,0.409836,4,4,224,0,1,DY+3,R,No,0.0,0,0
WHL,61884/ryan-bender,D,2008,21.569444,69,0,6,6,0.09,5,5,309,0,1,DY+3,L,No,0.0,0,0
WHL,61887/blair-stengler,F,2006,19.763889000000002,27,3,3,6,0.22,2,2,95,0,0,DY+1,L,No,0.0,0,0
WHL,61889/neil-kodman,F,2006,20.588889,40,3,4,7,0.18,2,2,102,0,0,DY+2,L,No,0.0,0,0
WHL,61951/teegan-moore,F,2007,21.7,66,7,17,24,0.363636,5,5,330,0,1,DY+3,L,No,0.0,0,0
WHL,61952/kyle-annesley,F,2006,21.427778,10,2,0,2,0.2,5,0,249,0,1,DY+3,L,No,0.0,0,0
WHL,61953/aaron-richards,F,2005,21.044444,63,20,23,43,0.6825399999999999,4,4,280,0,1,DY+3,L,No,0.0,0,0
WHL,61954/danny-ehrman,D,2005,20.983333,67,6,17,23,0.34328400000000003,4,4,198,0,1,DY+2,R,No,0.0,0,0
WHL,61955/joel-eisenkirch,D,2006,20.102778,50,4,6,10,0.2,3,3,139,0,1,DY+2,L,No,0.0,0,0
WHL,61969/matt-isbister,F,2007,21.472222,71,16,17,33,0.464789,1,1,71,1,0,DY+3,R,No,0.0,0,0
WHL,61971/paul-gentile,F,2005,21.591667,58,10,14,24,0.413793,4,4,199,0,1,DY+3,-,No,0.0,0,0
WHL,61972/ryan-gillen,D,2008,21.372222,54,2,6,8,0.15,3,3,176,0,1,DY+3,L,No,0.0,0,0
WHL,62109/tyler-wong,F,2017,21.547222,69,51,58,109,1.57971,5,5,311,0,1,DY+3,R,No,0.0,0,0
WHL,62113/spenser-jensen,D,2015,20.202778,69,3,10,13,0.188406,4,4,237,0,1,DY+2,R,No,0.0,0,0
WHL,62115/luke-philp,F,2016,20.858333,39,21,24,45,1.153846,5,4,264,0,1,DY+2,R,No,0.0,0,0
WHL,62116/torrin-white,F,2015,20.575,70,17,21,38,0.5428569999999999,4,4,247,0,1,DY+2,R,No,0.0,0,0
WHL,62118/lenny-hackman,D,2015,20.625,62,1,5,6,0.1,3,3,206,0,1,DY+2,L,No,0.0,0,0
WHL,62146/michael-zipp,D,2017,20.986110999999998,71,4,22,26,0.366197,4,4,263,0,1,DY+2,L,No,0.0,0,0
WHL,62200/spencer-morse,D,2013,18.597222,46,1,4,5,0.11,1,1,46,1,0,DY,R,No,0.0,0,0
WHL,62204/brayden-point,F,2016,20.505556,48,35,53,88,1.833333,5,4,252,0,1,DY+2,R,Yes,0.8646290000000001,229,1
WHL,62209/morgan-klimchuk,F,2015,20.536111,60,34,46,80,1.333333,4,4,256,0,1,DY+2,L,Yes,0.0,1,1
WHL,62211/jay-merkley,F,2015,20.3,63,17,23,40,0.634921,4,4,266,0,1,DY+2,R,No,0.0,0,0
WHL,62212/brycen-martin,D,2016,20.35,66,6,31,37,0.560606,4,4,274,0,1,DY+2,L,Yes,0.0,0,0
WHL,62228/landon-welykholowa,F,2015,19.705556,32,5,4,9,0.28,2,2,66,0,0,DY+1,R,No,0.0,0,0
WHL,62232/jeremy-mcintosh,D,2014,19.488889,70,4,6,10,0.14285699999999998,2,2,135,0,0,DY+1,L,No,0.0,0,0
WHL,62233/dillon-heatherington,D,2015,20.35,48,1,14,15,0.3125,4,4,246,0,1,DY+2,L,Yes,0.181818,11,1
WHL,62234/griffin-mumby,D,2014,18.511111,55,1,3,4,0.07,2,2,106,0,0,DY,L,No,0.0,0,0
WHL,62236/jared-hauf,D,2016,21.525,72,2,13,15,0.208333,5,5,340,0,1,DY+3,L,No,0.0,0,0
WHL,62238/jamal-watson,F,2016,21.669444,58,19,14,33,0.568966,5,5,328,0,1,DY+3,R,No,0.0,0,0
WHL,62241/cole-ully,F,2015,20.569444,69,34,60,94,1.362319,4,4,255,0,1,DY+2,L,Yes,0.0,0,0
WHL,62244/riley-van-horne,D,2013,17.636111,23,0,3,3,0.13,1,1,23,1,0,DY-1,L,No,0.0,0,0
WHL,62259/bobby-zinkan,D,2014,19.608333,52,2,2,4,0.08,1,1,52,1,0,DY+1,R,No,0.0,0,0
WHL,62263/jesse-lees,D,2016,21.002778,71,23,35,58,0.816901,5,5,291,0,1,DY+3,R,No,0.0,0,0
WHL,62269/clint-filbrandt,D,2013,18.411111,31,1,1,2,0.06,1,1,31,1,0,DY,L,No,0.0,0,0
WHL,62274/riley-whittingham,F,2016,21.372222,34,8,10,18,0.529412,4,4,228,0,1,DY+3,R,No,0.0,0,0
WHL,62275/chad-labelle,F,2015,20.2,70,8,12,20,0.28571399999999997,4,3,212,0,1,DY+2,R,No,0.0,0,0
WHL,62280/mackenze-stewart,D,2016,21.097222,36,5,6,11,0.305556,3,3,157,0,1,DY+3,L,Yes,0.0,0,0
WHL,62287/ben-thomas,D,2016,20.297222,74,8,20,28,0.37837800000000005,3,3,206,0,1,DY+2,R,Yes,0.0,0,0
WHL,62293/josh-morrissey,D,2015,20.463889,47,13,25,38,0.808511,4,4,244,0,1,DY+2,L,Yes,0.34529099999999996,223,1
WHL,62308/reid-duke,F,2017,21.630556,59,37,34,71,1.20339,6,5,311,0,1,DY+3,R,Yes,0.0,0,0
WHL,62312/matthew-gelinas,F,2014,18.930556,42,0,3,3,0.07,1,1,42,1,0,DY,L,No,0.0,0,0
WHL,62324/ryan-graham,F,2017,21.358333,32,13,15,28,0.875,6,5,269,0,1,DY+3,L,No,0.0,0,0
WHL,63133/justin-kirkland,F,2016,20.119444,69,31,36,67,0.9710139999999999,4,3,193,0,1,DY+2,L,Yes,0.0,0,0
WHL,63193/keegan-kanzig,D,2016,21.552778,53,13,7,20,0.37735799999999997,5,5,319,0,1,DY+3,L,Yes,0.0,0,0
WHL,63204/tyson-baillie,F,2016,20.830556,70,43,52,95,1.357143,5,5,329,0,1,DY+2,R,No,0.0,0,0
WHL,63250/brendan-guhle,D,2017,20.127778,47,15,18,33,0.702128,4,4,233,0,1,DY+2,L,Yes,0.20689699999999997,29,1
WHL,63766/carter-rigby,F,2015,21.569444,62,18,28,46,0.741935,5,4,223,0,1,DY+3,L,No,0.0,0,0
WHL,6421/shaun-sutter,F,2001,21.286111,63,29,35,64,1.015873,4,4,225,0,1,DY+3,R,Yes,0.0,0,0
WHL,64567/mason-geertsen,D,2015,20.405556,69,13,25,38,0.550725,4,4,242,0,1,DY+2,L,Yes,0.0,0,0
WHL,64568/braiden-doucette,D,2013,18.252778,63,2,5,7,0.11,2,2,109,0,0,DY,R,No,0.0,0,0
WHL,64573/cole-macdonald,D,2016,20.911111,71,9,27,36,0.507042,4,4,266,0,1,DY+2,L,No,0.0,0,0
WHL,64576/jaedon-descheneau,F,2015,20.563889,70,34,47,81,1.157143,4,4,263,0,1,DY+2,R,Yes,0.0,0,0
WHL,64579/kord-pankewicz,D,2017,21.616667,24,1,8,9,0.38,5,5,243,0,1,DY+3,L,No,0.0,0,0
WHL,647/gustav-engman,D,2005,20.661111,68,8,14,22,0.323529,2,2,126,0,0,DY+2,L,No,0.0,0,0
WHL,64722/tyler-metcalfe,F,2005,21.258333,61,20,26,46,0.7540979999999999,5,5,326,0,1,DY+3,L,No,0.0,0,0
WHL,64738/david-kaczowka,F,2001,20.194444,63,4,6,10,0.15872999999999998,3,3,186,0,1,DY+2,L,Yes,0.0,0,0
WHL,64939/craig-brunel,F,2000,20.761111,52,3,4,7,0.13,2,2,109,0,0,DY+2,R,Yes,0.0,0,0
WHL,64943/anton-borodkin,F,2001,20.636111,52,9,20,29,0.557692,3,3,178,0,1,DY+2,L,Yes,0.0,0,0
WHL,65108/tyler-paslawski,F,2011,19.072222,9,1,1,2,0.22,1,0,9,1,0,DY+1,R,No,0.0,0,0
WHL,65216/trevor-cameron,F,2012,20.613889,20,3,2,5,0.25,2,2,53,0,0,DY+2,L,No,0.0,0,0
WHL,65272/graham-black,F,2014,21.672222,69,34,63,97,1.405797,4,3,214,0,1,DY+3,L,Yes,0.0,0,0
WHL,65456/julius-honka,D,2014,18.783333,62,16,40,56,0.903226,1,1,62,1,0,DY,R,Yes,0.149425,87,1
WHL,65575/john-neibrandt,D,2013,20.933332999999998,6,1,0,1,0.17,3,0,140,0,0,DY+2,L,No,0.0,0,0
WHL,65582/tayler-thompson,F,2012,19.347222,16,2,2,4,0.25,2,0,66,0,0,DY+1,R,No,0.0,0,0
WHL,6559/kyle-rossiter,D,2000,20.266667,63,11,22,33,0.52381,4,4,245,0,1,DY+2,L,Yes,0.090909,11,1
WHL,65595/jovan-matic,F,2005,18.997222,43,4,3,7,0.16,2,2,94,0,0,DY,L,No,0.0,0,0
WHL,656/bobby-williams,F,2004,18.905556,62,1,5,6,0.1,1,1,62,1,0,DY,L,No,0.0,0,0
WHL,66014/juraj-roznik,F,2011,18.919444,24,1,4,5,0.21,1,1,24,1,0,DY,L,No,0.0,0,0
WHL,66015/filip-vasko,F,2013,19.763889000000002,27,5,7,12,0.44444399999999995,2,2,78,0,0,DY+1,L,No,0.0,0,0
WHL,6606/jordan-krestanovich,F,2001,20.252778,70,40,60,100,1.4285709999999998,3,3,204,0,1,DY+2,L,Yes,0.090909,22,1
WHL,6627/brent-mcdonald,F,2000,20.938889,68,29,33,62,0.9117649999999999,5,5,346,0,1,DY+2,R,Yes,0.0,0,0
WHL,66356/daniel-dale,F,2013,20.283333,70,0,3,3,0.04,2,2,135,0,0,DY+2,L,No,0.0,0,0
WHL,66633/jeff-lynch,F,2006,20.819444,35,9,8,17,0.48571400000000003,5,5,313,0,1,DY+2,-,No,0.0,0,0
WHL,6668/andrew-ladd,F,2005,19.758333,65,19,26,45,0.692308,2,2,136,0,0,DY+1,L,Yes,0.567653,946,1
WHL,67147/dyson-stevenson,F,2014,21.166667,66,38,38,76,1.151515,4,4,251,0,1,DY+3,R,No,0.0,0,0
WHL,67148/aspen-sterzer,F,2014,20.030556,70,29,24,53,0.757143,3,3,164,0,1,DY+2,L,No,0.0,0,0
WHL,67658/ian-mcdonald,F,2006,21.466667,71,37,55,92,1.295775,5,5,326,0,1,DY+3,R,No,0.0,0,0
WHL,67659/kyle-fecho,D,2006,21.658333,65,4,30,34,0.523077,4,4,234,0,1,DY+3,R,No,0.0,0,0
WHL,67660/derek-ryan,F,2007,20.711111,72,28,31,59,0.8194440000000001,4,3,216,0,1,DY+2,R,No,0.0,0,0
WHL,67661/brian-woolger,F,2006,21.602778,68,23,27,50,0.735294,5,5,308,0,1,DY+3,L,No,0.0,0,0
WHL,67665/dale-mahovsky,F,2006,21.675,69,22,35,57,0.8260870000000001,5,5,342,0,1,DY+3,R,No,0.0,0,0
WHL,67667/lee-zalasky,F,2005,21.613889,72,16,19,35,0.48611099999999996,4,4,276,0,1,DY+3,L,No,0.0,0,0
WHL,67668/mark-ashton,D,2006,21.05,65,2,12,14,0.215385,5,5,310,0,1,DY+3,L,No,0.0,0,0
WHL,67671/mike-hellyer,F,2007,21.152778,71,20,32,52,0.732394,4,4,262,0,1,DY+3,L,No,0.0,0,0
WHL,67673/stewart-thiessen,D,2005,20.419444,31,1,9,10,0.322581,3,2,102,0,0,DY+2,L,No,0.0,0,0
WHL,67679/kyle-howarth,F,2006,19.969444,38,1,8,9,0.24,3,2,113,0,0,DY+1,L,No,0.0,0,0
WHL,67780/roman-prazak,F,2003,19.105556,58,6,9,15,0.258621,1,1,58,1,0,DY+1,L,No,0.0,0,0
WHL,68213/cody-thiel,F,2013,20.352778,52,4,1,5,0.1,2,2,105,0,0,DY+2,R,No,0.0,0,0
WHL,68358/pavel-padakin,F,2015,21.269444,70,27,28,55,0.785714,3,3,206,0,1,DY+3,R,No,0.0,0,0
WHL,6870/stefan-warg,D,2010,20.608333,64,0,20,20,0.3125,2,2,134,0,0,DY+2,R,Yes,0.0,0,0
WHL,68731/jonathan-hobson,F,2001,21.516667,71,31,33,64,0.901408,5,5,281,0,1,DY+3,L,No,0.0,0,0
WHL,69017/axel-blomqvist,F,2015,20.625,61,25,34,59,0.9672129999999999,3,3,185,0,1,DY+2,L,No,0.0,0,0
WHL,6946/fredrik-cedergren,F,2010,20.516667,31,1,4,5,0.16,1,1,31,1,0,DY+2,R,No,0.0,0,0
WHL,69565/josh-schappert,F,2008,19.663889,23,4,4,8,0.35,3,3,119,0,1,DY+1,R,No,0.0,0,0
WHL,69692/boris-leckovic,F,2005,20.605556,53,4,4,8,0.15,2,2,106,0,0,DY+2,R,No,0.0,0,0
WHL,70435/dave-sutter,D,2012,20.566667000000002,66,5,14,19,0.287879,2,2,137,0,0,DY+2,R,No,0.0,0,0
WHL,7045/alexander-urbom,D,2010,19.736110999999998,66,12,21,33,0.5,1,1,66,1,0,DY+1,L,Yes,0.117647,34,1
WHL,7077/alexander-viklund,F,2010,19.713889,68,7,11,18,0.264706,2,2,140,0,0,DY+1,L,No,0.0,0,0
WHL,7110/justin-mapletoft,F,2001,20.677778,70,43,77,120,1.714286,4,4,279,0,1,DY+2,L,Yes,0.236842,38,1
WHL,71913/leon-draisaitl,F,2015,19.883333,32,19,34,53,1.65625,3,3,160,0,1,DY+1,L,Yes,0.8888889999999999,351,1
WHL,72893/terrance-delaronde,F,2008,21.686111,70,17,20,37,0.528571,4,4,258,0,1,DY+3,L,No,0.0,0,0
WHL,73591/mark-forth,D,2001,19.963889,63,0,8,8,0.13,4,4,223,0,1,DY+1,L,No,0.0,0,0
WHL,74655/james-cherewyk,D,2005,20.936111,68,4,23,27,0.397059,4,3,201,0,1,DY+2,R,No,0.0,0,0
WHL,74661/jesse-ferguson,D,2002,21.313889,68,11,58,69,1.0147059999999999,5,5,320,0,1,DY+3,L,No,0.0,0,0
WHL,74665/jeremy-jackson,F,2003,21.308332999999998,65,44,58,102,1.569231,2,2,136,0,0,DY+3,R,No,0.0,0,0
WHL,74667/brett-dickie,D,2004,21.519444,56,3,12,15,0.267857,5,5,322,0,1,DY+3,L,No,0.0,0,0
WHL,74668/dan-hulak,D,2001,21.1,72,6,26,32,0.44444399999999995,4,4,256,0,1,DY+3,L,Yes,0.0,0,0
WHL,75060/garrett-haar,D,2014,21.080556,61,7,38,45,0.737705,2,2,112,0,0,DY+3,L,Yes,0.0,0,0
WHL,75089/ben-walker,F,2014,21.233333,71,24,30,54,0.760563,3,3,176,0,1,DY+3,R,No,0.0,0,0
WHL,75830/casey-lee,F,2006,21.522222,68,20,30,50,0.735294,5,5,285,0,1,DY+3,L,No,0.0,0,0
WHL,76446/adam-rossignol,F,2014,20.913889,48,4,9,13,0.270833,4,4,223,0,1,DY+2,L,No,0.0,0,0
WHL,76447/travis-gorman,F,2007,18.486110999999998,21,4,0,4,0.19,1,1,21,1,0,DY,R,No,0.0,0,0
WHL,77445/jamison-orr,F,2005,19.083333,30,1,3,4,0.13,2,2,65,0,0,DY+1,L,No,0.0,0,0
WHL,78229/graham-belak,F,2000,21.038889,49,4,9,13,0.265306,4,4,202,0,1,DY+3,L,Yes,0.0,0,0
WHL,78233/michael-kiesman,F,2000,21.622222,61,22,17,39,0.6393439999999999,5,5,294,0,1,DY+3,L,No,0.0,0,0
WHL,78247/diarmuid-kelly,F,2003,21.422222,23,3,6,9,0.39,4,4,171,0,1,DY+3,L,No,0.0,0,0
WHL,78401/karel-mosovsky,F,2001,20.063889,61,25,26,51,0.836066,3,3,185,0,1,DY+2,R,Yes,0.0,0,0
WHL,78414/ryan-thorpe,F,2001,20.608333,51,8,17,25,0.490196,4,4,186,0,1,DY+2,L,Yes,0.0,0,0
WHL,78499/randy-king,D,2007,20.313889,65,1,14,15,0.230769,4,4,182,0,1,DY+2,R,No,0.0,0,0
WHL,78918/aaron-roberge,F,2004,19.6,41,6,12,18,0.43902399999999997,3,3,136,0,1,DY+1,R,No,0.0,0,0
WHL,78936/brett-draney,F,2002,21.508333,51,18,37,55,1.078431,5,5,270,0,1,DY+3,L,Yes,0.0,0,0
WHL,78938/travis-eagles,F,2002,21.361110999999998,34,5,8,13,0.382353,4,4,189,0,1,DY+3,R,Yes,0.0,0,0
WHL,79014/bret-dececco,F,2001,21.319444,57,34,31,65,1.1403510000000001,6,5,311,0,1,DY+3,R,Yes,0.0,0,0
WHL,79015/todd-hornung,F,2000,20.033333,22,3,2,5,0.23,2,2,81,0,0,DY+2,L,Yes,0.0,0,0
WHL,79301/david-cameron,F,2001,21.383333,67,19,35,54,0.80597,5,5,329,0,1,DY+3,R,Yes,0.0,0,0
WHL,79344/kent-sauer,D,2000,21.347222,65,12,13,25,0.384615,1,1,65,1,0,DY+3,R,Yes,0.0,0,0
WHL,79353/curtis-rich,D,2000,20.941667000000002,61,1,13,14,0.229508,4,4,244,0,1,DY+2,L,Yes,0.0,0,0
WHL,79360/gavin-mcleod,D,2001,21.705556,71,4,15,19,0.267606,5,5,321,0,1,DY+3,L,Yes,0.0,0,0
WHL,79362/aaron-goldade,F,2001,21.125,65,22,34,56,0.8615379999999999,5,5,310,0,1,DY+3,L,Yes,0.0,0,0
WHL,79399/richard-nedomlel,D,2013,20.205556,72,7,21,28,0.388889,3,3,210,0,1,DY+2,L,Yes,0.0,0,0
WHL,79436/brett-allan,F,2001,21.019444,65,26,22,48,0.738462,5,5,332,0,1,DY+3,L,Yes,0.0,0,0
WHL,79453/nathan-forster,D,2000,20.202778,51,9,28,37,0.72549,4,4,206,0,1,DY+2,R,Yes,0.0,0,0
WHL,79504/matej-stransky,F,2013,20.177778,72,40,45,85,1.180556,3,3,213,0,1,DY+2,R,Yes,0.0,0,0
WHL,79615/riley-kieser,F,2014,21.383333,72,14,21,35,0.48611099999999996,3,3,174,0,1,DY+3,L,No,0.0,0,0
WHL,79742/jon-kress,F,2003,20.805556,61,8,21,29,0.47541000000000005,3,3,200,0,1,DY+2,L,No,0.0,0,0
WHL,79789/joel-topping,D,2014,19.694444,25,0,7,7,0.28,2,2,88,0,0,DY+1,L,No,0.0,0,0
WHL,7996/alex-leavitt,F,2005,21.625,64,16,46,62,0.96875,2,2,135,0,0,DY+3,R,No,0.0,0,0
WHL,80252/cole-wedman,D,2014,20.491667,62,3,10,13,0.209677,3,3,181,0,1,DY+2,R,No,0.0,0,0
WHL,80264/doug-auchenberg,F,2004,21.177778,46,10,29,39,0.847826,1,1,46,1,0,DY+3,R,No,0.0,0,0
WHL,80269/alex-staudt,D,2004,19.847222,8,0,2,2,0.25,1,0,8,1,0,DY+1,L,No,0.0,0,0
WHL,8031/rory-rawlyk,D,2003,20.016667,52,11,15,26,0.5,2,2,120,0,0,DY+2,L,No,0.0,0,0
WHL,80447/riley-sheen,F,2015,20.733333,71,24,47,71,1.0,4,4,249,0,1,DY+2,L,No,0.0,0,0
WHL,8053/martin-podlesak,F,2002,19.969444,34,14,20,34,1.0,2,2,94,0,0,DY+1,L,Yes,0.0,0,0
WHL,8062/micki-dupont,D,2000,20.416667,70,26,62,88,1.2571430000000001,4,4,259,0,1,DY+2,R,Yes,0.173913,23,1
WHL,80759/russell-maxwell,F,2014,20.577778,71,15,22,37,0.521127,4,4,278,0,1,DY+2,L,No,0.0,0,0
WHL,80762/evan-wardley,D,2015,21.386111,57,6,16,22,0.385965,4,4,207,0,1,DY+3,R,No,0.0,0,0
WHL,80764/brooks-maxwell,F,2015,21.458333,71,27,32,59,0.8309860000000001,4,4,256,0,1,DY+3,R,No,0.0,0,0
