LEAGUE,PLAYER_ID,POSITION,SEASON,AGE_SEPT_15,GP,G,A,TP,PPG,SEASON_NO,SEASON_>20GP,CUM_GP,ONLY_1_SEASON,MIN_3_SEASONS,DY_STATUS,SHOOTS,DRAFTED,NHL_PPG,NHL_GP,NHL_DV
QMJHL,121152/tyler-noye,D,2004,21.072222,70,9,19,28,0.4,5,5,293,0,1,DY+3,L,No,0.0,0,0
QMJHL,121153/patrick-chouinard,D,2000,19.372222,57,0,4,4,0.07,2,2,120,0,0,DY+1,L,No,0.0,0,0
QMJHL,121154/jean-francois-touchette,F,2000,18.380556,14,1,1,2,0.14,2,0,17,0,0,DY,L,No,0.0,0,0
QMJHL,121155/justin-stewart,D,2001,19.611110999999998,59,1,6,7,0.12,2,1,63,0,0,DY+1,L,No,0.0,0,0
QMJHL,121156/mathieu-sioui,F,2000,20.566667000000002,5,1,0,1,0.2,1,0,5,1,0,DY+2,-,No,0.0,0,0
QMJHL,121157/billy-rochefort,D,2000,17.869444,45,0,2,2,0.04,1,1,45,1,0,DY-1,L,No,0.0,0,0
QMJHL,121161/andre-hart,D,2001,19.780556,8,0,1,1,0.13,1,0,8,1,0,DY+1,L,No,0.0,0,0
QMJHL,121164/francis-deslauriers,D,2002,20.975,6,2,3,5,0.83,4,0,166,0,1,DY+2,R,No,0.0,0,0
QMJHL,12118/geoff-walker,F,2008,20.766667,69,38,52,90,1.304348,4,4,228,0,1,DY+2,R,No,0.0,0,0
QMJHL,12119/pierre-luc-lessard,D,2009,21.663889,67,10,42,52,0.776119,5,5,307,0,1,DY+3,L,Yes,0.0,0,0
QMJHL,121223/fabrizio-ricci,F,2016,21.686111,66,19,24,43,0.651515,2,2,133,0,0,DY+3,L,No,0.0,0,0
QMJHL,12123/julien-brouillette,D,2007,20.777778,68,10,43,53,0.779412,3,3,203,0,1,DY+2,L,No,0.0,0,0
QMJHL,12124/francis-verreault-paul,F,2008,21.355556,62,19,25,44,0.709677,5,5,301,0,1,DY+3,R,No,0.0,0,0
QMJHL,12125/antoine-roussel,F,2010,20.816667000000002,68,24,23,47,0.691176,4,4,252,0,1,DY+2,L,No,0.0,0,0
QMJHL,12126/alexandre-imbeault,F,2007,21.222222,47,34,31,65,1.3829790000000002,4,4,245,0,1,DY+3,R,No,0.0,0,0
QMJHL,12127/maxime-provencher,D,2009,20.708333,43,5,2,7,0.16,3,3,175,0,1,DY+2,L,No,0.0,0,0
QMJHL,12128/joel-rechlicz,F,2007,20.252778,55,0,1,1,0.02,1,1,55,1,0,DY+2,R,No,0.0,0,0
QMJHL,12129/mathieu-bolduc,D,2009,21.541667,22,1,2,3,0.14,5,5,290,0,1,DY+3,R,No,0.0,0,0
QMJHL,12131/kevin-cormier,F,2007,21.633333,53,12,9,21,0.396226,3,3,182,0,1,DY+3,L,Yes,0.0,0,0
QMJHL,12132/patrik-prokop,D,2009,21.663889,50,7,20,27,0.54,3,3,173,0,1,DY+3,L,No,0.0,0,0
QMJHL,12133/todd-chinova,F,2008,19.541667,53,5,8,13,0.245283,3,3,168,0,1,DY+1,R,No,0.0,0,0
QMJHL,12134/guillaume-durand,D,2008,20.619444,36,0,2,2,0.06,3,3,168,0,1,DY+2,L,No,0.0,0,0
QMJHL,12135/francis-pare,F,2008,21.208333,69,54,48,102,1.478261,5,4,267,0,1,DY+3,R,No,0.0,0,0
QMJHL,12136/adam-bourque-leblanc,D,2010,21.436111,66,1,11,12,0.181818,5,5,311,0,1,DY+3,L,No,0.0,0,0
QMJHL,12139/roopertti-martikainen,D,2007,18.272222,38,4,5,9,0.24,1,1,38,1,0,DY,L,No,0.0,0,0
QMJHL,12140/mathieu-labrie,D,2008,21.219444,65,6,23,29,0.446154,4,4,263,0,1,DY+3,L,No,0.0,0,0
QMJHL,12141/patrick-bordeleau,F,2007,21.477778,20,7,14,21,1.05,4,4,218,0,1,DY+3,L,Yes,0.12403099999999999,129,1
QMJHL,12151/mathieu-roy,F,2007,20.836111,63,42,45,87,1.380952,4,4,268,0,1,DY+2,L,No,0.0,0,0
QMJHL,12152/shawn-boutin,D,2011,21.602778,48,6,13,19,0.395833,5,5,286,0,1,DY+3,R,No,0.0,0,0
QMJHL,12153/maxim-noreau,D,2007,20.308332999999998,69,17,53,70,1.014493,3,3,203,0,1,DY+2,R,No,0.0,0,0
QMJHL,12154/jason-demers,D,2008,20.266667,67,9,55,64,0.955224,4,4,215,0,1,DY+2,R,Yes,0.327303,608,1
QMJHL,12157/toby-lafrance,F,2008,21.244444,68,41,48,89,1.308824,4,4,230,0,1,DY+3,R,No,0.0,0,0
QMJHL,12158/jan-kolarik,F,2008,19.886111,31,8,6,14,0.451613,2,2,96,0,0,DY+1,L,No,0.0,0,0
QMJHL,12159/dany-roch,D,2008,19.152778,26,0,5,5,0.19,2,2,72,0,0,DY+1,L,No,0.0,0,0
QMJHL,12160/benjamin-breault,F,2009,21.566667000000002,59,34,38,72,1.2203389999999998,5,5,308,0,1,DY+3,L,Yes,0.0,0,0
QMJHL,12161/kalin-paul,D,2010,20.477778,45,2,4,6,0.13,4,4,204,0,1,DY+2,L,No,0.0,0,0
QMJHL,12162/charles-antoine-messier,F,2009,20.863889,10,0,1,1,0.1,4,0,202,0,1,DY+2,L,Yes,0.0,0,0
QMJHL,12163/marc-andre-dorion,D,2008,21.458333,62,16,43,59,0.9516129999999999,5,5,285,0,1,DY+3,R,No,0.0,0,0
QMJHL,12165/paul-mcilveen,F,2007,21.475,68,37,52,89,1.308824,2,2,116,0,0,DY+3,R,No,0.0,0,0
QMJHL,12166/jean-claude-sawyer,D,2007,21.091667,68,15,62,77,1.1323530000000002,5,5,282,0,1,DY+3,L,Yes,0.0,0,0
QMJHL,12167/dean-ouellet,F,2008,21.111110999999998,70,43,54,97,1.385714,4,4,250,0,1,DY+3,L,No,0.0,0,0
QMJHL,12169/t.j.-brennan,D,2009,20.45,59,5,29,34,0.576271,3,3,192,0,1,DY+2,L,Yes,0.245283,53,1
QMJHL,12170/jean-simon-allard,F,2009,20.308332999999998,66,16,40,56,0.848485,4,4,267,0,1,DY+2,R,Yes,0.0,0,0
QMJHL,12171/matt-fillier,F,2009,20.944444,62,18,20,38,0.612903,4,4,249,0,1,DY+2,L,Yes,0.0,0,0
QMJHL,12172/nick-layton,F,2009,20.766667,68,29,50,79,1.161765,3,3,197,0,1,DY+2,R,No,0.0,0,0
QMJHL,12173/ryan-graham,F,2008,21.161111,67,28,23,51,0.7611939999999999,4,4,242,0,1,DY+3,L,No,0.0,0,0
QMJHL,12174/luke-gallant,D,2007,21.108333,59,12,29,41,0.694915,4,3,181,0,1,DY+3,L,No,0.0,0,0
QMJHL,12175/keith-bombaugh,D,2007,18.516667,38,0,3,3,0.08,1,1,38,1,0,DY,L,No,0.0,0,0
QMJHL,122124/kurt-etchegary,F,2015,20.841667,65,25,35,60,0.923077,4,4,208,0,1,DY+2,L,No,0.0,0,0
QMJHL,122223/austyn-hardie,D,2015,21.575,65,2,18,20,0.307692,4,4,249,0,1,DY+3,L,No,0.0,0,0
QMJHL,122517/cameron-yarwood,D,2015,21.458333,16,0,9,9,0.56,3,0,128,0,0,DY+3,L,No,0.0,0,0
QMJHL,12252/guillaume-lefebvre,F,2001,20.355556,61,24,43,67,1.0983610000000001,3,3,196,0,1,DY+2,L,Yes,0.153846,39,1
QMJHL,12258/kyell-henegan,D,2008,20.883333,46,1,8,9,0.2,4,4,218,0,1,DY+2,L,Yes,0.0,0,0
QMJHL,12259/matt-marquardt,F,2008,21.155556,68,43,26,69,1.0147059999999999,3,3,203,0,1,DY+3,L,Yes,0.0,0,0
QMJHL,12266/joey-ryan,D,2008,20.905556,44,1,20,21,0.47727299999999995,5,5,284,0,1,DY+2,R,Yes,0.0,0,0
QMJHL,12270/ryan-hillier,F,2008,20.638889000000002,70,34,38,72,1.028571,4,4,229,0,1,DY+2,L,Yes,0.0,0,0
QMJHL,12279/andrew-bodnarchuk,D,2008,20.177778,65,10,33,43,0.661538,3,3,196,0,1,DY+2,L,Yes,0.095238,42,1
QMJHL,122880/tomas-fendek,D,2006,20.672222,35,2,9,11,0.314286,2,2,89,0,0,DY+2,R,No,0.0,0,0
QMJHL,122905/vaclav-fiser,F,2004,18.708333,8,0,1,1,0.13,1,0,8,1,0,DY,L,No,0.0,0,0
QMJHL,122923/anton-skorikh,F,2006,19.561111,44,11,14,25,0.568182,1,1,44,1,0,DY+1,R,No,0.0,0,0
QMJHL,122935/mikhail-aseyev,F,2006,18.875,23,2,2,4,0.17,1,1,23,1,0,DY,L,No,0.0,0,0
QMJHL,12386/chad-denny,D,2007,20.466667,59,17,48,65,1.101695,4,4,215,0,1,DY+2,L,Yes,0.0,0,0
QMJHL,123956/nick-watroba,D,2001,19.505556,22,1,0,1,0.05,1,1,22,1,0,DY+1,-,No,0.0,0,0
QMJHL,12401/danick-paquette,F,2010,20.161111,64,36,29,65,1.015625,4,4,251,0,1,DY+2,R,Yes,0.0,0,0
QMJHL,12402/pierre-luc-faubert,F,2007,21.380556,70,32,34,66,0.942857,2,2,140,0,0,DY+3,L,No,0.0,0,0
QMJHL,12403/jakub-bundil,F,2008,20.677778,69,8,15,23,0.333333,3,3,182,0,1,DY+2,L,No,0.0,0,0
QMJHL,12406/andrew-macdonald,D,2007,21.022222,65,14,44,58,0.892308,2,2,133,0,0,DY+3,L,Yes,0.274744,586,1
QMJHL,124567/steve-tilley,F,2004,18.241667,24,1,1,2,0.08,1,1,24,1,0,DY,R,No,0.0,0,0
QMJHL,124654/roman-malinik,F,2009,19.608333,60,9,21,30,0.5,2,2,121,0,0,DY+1,R,No,0.0,0,0
QMJHL,12484/mike-ouellet,F,2001,20.277778,12,3,1,4,0.33,2,0,13,0,0,DY+2,L,No,0.0,0,0
QMJHL,12486/mathieu-aubin,F,2006,19.991667,70,47,56,103,1.471429,3,3,187,0,1,DY+1,R,Yes,0.0,0,0
QMJHL,12488/jimmy-bonneau,F,2005,20.480556,70,11,11,22,0.314286,3,3,205,0,1,DY+2,L,Yes,0.0,0,0
QMJHL,124950/cray-roberge,F,2015,19.469444,1,0,1,1,1.0,1,0,1,1,0,DY+1,L,No,0.0,0,0
QMJHL,125000/tyler-brown,F,2014,18.980556,46,4,4,8,0.17,1,1,46,1,0,DY,L,No,0.0,0,0
QMJHL,125017/steven-johnston,F,2014,20.133333,8,1,1,2,0.25,1,0,8,1,0,DY+2,L,No,0.0,0,0
QMJHL,125029/sheehan-kirkwood,D,2014,19.116667,3,0,1,1,0.33,1,0,3,1,0,DY+1,L,No,0.0,0,0
QMJHL,125034/jacob-smith,F,2015,20.625,49,6,9,15,0.306122,2,2,107,0,0,DY+2,R,No,0.0,0,0
QMJHL,12504/logan-macmillan,F,2009,20.355556,43,9,22,31,0.7209300000000001,4,4,219,0,1,DY+2,L,Yes,0.0,0,0
QMJHL,125072/max-lindsay,F,2014,19.775,53,3,5,8,0.15,2,2,104,0,0,DY+1,L,No,0.0,0,0
QMJHL,12508/kevin-marshall,D,2009,20.513889000000002,61,9,29,38,0.622951,4,4,257,0,1,DY+2,L,Yes,0.0,10,1
QMJHL,12518/maxime-macenauer,F,2009,20.697222,54,22,18,40,0.740741,4,3,176,0,1,DY+2,L,Yes,0.137931,29,1
QMJHL,12542/david-skokan,F,2008,19.775,53,19,21,40,0.754717,3,3,158,0,1,DY+1,L,Yes,0.0,0,0
QMJHL,12547/armands-berzins,F,2003,19.716667,59,24,19,43,0.7288140000000001,2,2,122,0,0,DY+1,L,Yes,0.0,0,0
QMJHL,12556/simon-lacroix,D,2010,21.294444,67,11,30,41,0.6119399999999999,4,4,241,0,1,DY+3,R,Yes,0.0,0,0
QMJHL,12559/alain-goulet,D,2009,20.980556,32,16,19,35,1.09375,1,1,32,1,0,DY+2,R,Yes,0.0,0,0
QMJHL,12566/tomas-knotek,F,2010,20.672222,61,28,30,58,0.9508200000000001,3,3,182,0,1,DY+2,L,No,0.0,0,0
QMJHL,12577/chris-lyness,D,2001,21.369444,66,28,72,100,1.515152,4,4,267,0,1,DY+3,R,Yes,0.0,0,0
QMJHL,12580/martin-baca,D,2008,19.619444,29,0,3,3,0.1,1,1,29,1,0,DY+1,L,No,0.0,0,0
QMJHL,126388/guillaume-gauthier,F,2016,21.008333,67,38,48,86,1.283582,5,5,314,0,1,DY+3,L,No,0.0,0,0
QMJHL,126389/justin-guenette,D,2016,21.313889,66,5,24,29,0.43939399999999995,5,5,270,0,1,DY+3,L,No,0.0,0,0
QMJHL,126391/samuel-morin,D,2015,20.175,38,5,27,32,0.8421049999999999,4,4,200,0,1,DY+2,L,Yes,0.0,8,1
QMJHL,126392/simon-boudreau,D,2015,20.655556,22,0,3,3,0.14,3,3,132,0,1,DY+2,L,No,0.0,0,0
QMJHL,126394/simon-desbiens,F,2015,20.497222,56,10,11,21,0.375,3,3,182,0,1,DY+2,L,No,0.0,0,0
QMJHL,126395/jean-simon-deslauriers,D,2014,19.455556,43,5,12,17,0.39534899999999995,3,3,130,0,1,DY+1,L,No,0.0,0,0
QMJHL,126397/tommy-veilleux,F,2016,21.355556,17,1,6,7,0.41,5,0,198,0,1,DY+3,L,Yes,0.0,0,0
QMJHL,126398/jacob-sweeney,D,2016,21.538889,45,3,11,14,0.311111,5,4,251,0,1,DY+3,L,No,0.0,0,0
QMJHL,126399/vincent-dunn,F,2015,20.002778,46,19,13,32,0.695652,4,4,205,0,1,DY+2,L,Yes,0.0,0,0
QMJHL,126400/laurent-dauphin,F,2015,20.466667,56,31,44,75,1.339286,3,3,170,0,1,DY+2,L,Yes,0.11428599999999998,35,1
QMJHL,12671/robin-leblanc,F,2004,21.677778,60,24,46,70,1.166667,5,5,294,0,1,DY+3,R,Yes,0.0,0,0
QMJHL,126756/braydon-blight,D,2015,20.647222,37,3,5,8,0.22,3,3,115,0,1,DY+2,R,No,0.0,0,0
QMJHL,126803/dexter-weber,D,2016,20.769444,55,5,22,27,0.49090900000000004,4,4,238,0,1,DY+2,R,No,0.0,0,0
QMJHL,127439/jake-primeau,D,2014,20.094444,55,1,3,4,0.07,1,1,55,1,0,DY+2,L,No,0.0,0,0
QMJHL,127499/marc-beckstead,F,2016,21.408333,60,14,16,30,0.5,4,4,210,0,1,DY+3,L,No,0.0,0,0
QMJHL,127534/pierre-bergeron,D,2008,21.591667,46,4,20,24,0.5217390000000001,4,3,157,0,1,DY+3,L,No,0.0,0,0
QMJHL,127535/alexandre-mineault,F,2006,19.686111,47,0,1,1,0.02,1,1,47,1,0,DY+1,L,No,0.0,0,0
QMJHL,127917/vytal-cote,D,2015,19.861110999999998,62,4,19,23,0.37096799999999996,3,3,159,0,1,DY+1,R,No,0.0,0,0
QMJHL,128117/lukas-walter,F,2014,21.630556,53,0,1,1,0.02,3,3,170,0,1,DY+3,L,No,0.0,0,0
QMJHL,128186/deverick-ottereyes,F,2014,19.913889,51,4,8,12,0.235294,3,3,152,0,1,DY+1,L,No,0.0,0,0
QMJHL,128187/silas-neeposh,D,2013,20.536111,57,2,2,4,0.07,1,1,57,1,0,DY+2,R,No,0.0,0,0
QMJHL,128191/alexandre-grenier,F,2013,18.941667000000002,39,0,1,1,0.03,2,1,41,0,0,DY,L,No,0.0,0,0
QMJHL,128195/alexandre-sills,F,2016,21.527778,66,16,22,38,0.575758,4,4,264,0,1,DY+3,L,No,0.0,0,0
QMJHL,128197/redgie-bois,D,2015,21.033333,61,4,24,28,0.459016,4,4,231,0,1,DY+3,L,No,0.0,0,0
QMJHL,128199/anthony-beaulieu,D,2015,20.594444,60,1,4,5,0.08,3,3,179,0,1,DY+2,L,No,0.0,0,0
QMJHL,128222/alexandre-ranger,F,2015,20.075,56,26,29,55,0.982143,4,4,224,0,1,DY+2,R,No,0.0,0,0
QMJHL,128226/yan-dumontier,D,2013,19.219444,53,1,2,3,0.06,2,2,83,0,0,DY+1,R,No,0.0,0,0
QMJHL,128228/alexandre-chenier-allard,D,2014,20.027778,43,7,9,16,0.372093,2,2,91,0,0,DY+2,L,No,0.0,0,0
QMJHL,128229/miguel-caron,F,2013,18.602778,49,2,4,6,0.12,1,1,49,1,0,DY,L,No,0.0,0,0
QMJHL,128231/yan-pavel-laplante,F,2016,21.394444,63,34,31,65,1.0317459999999998,5,4,251,0,1,DY+3,L,Yes,0.0,0,0
QMJHL,128238/charles-guevremont,F,2016,21.669444,6,1,2,3,0.5,3,0,136,0,0,DY+3,L,No,0.0,0,0
QMJHL,128241/jeremy-lepine,F,2015,19.983333,37,5,5,10,0.27026999999999995,2,2,90,0,0,DY+1,L,No,0.0,0,0
QMJHL,128243/philippe-sanche,F,2016,21.294444,35,15,19,34,0.9714290000000001,4,4,210,0,1,DY+3,R,No,0.0,0,0
QMJHL,128253/joey-dube,D,2012,18.272222,23,0,1,1,0.04,1,1,23,1,0,DY,R,No,0.0,0,0
QMJHL,128256/nikolas-brouillard,D,2016,21.605556,54,17,42,59,1.092593,5,5,312,0,1,DY+3,L,No,0.0,0,0
QMJHL,128265/charles-eric-legare,F,2015,21.286111,60,18,19,37,0.616667,4,3,194,0,1,DY+3,L,No,0.0,0,0
QMJHL,128266/david-bedard,D,2014,19.275,25,3,2,5,0.2,2,2,56,0,0,DY+1,R,No,0.0,0,0
QMJHL,128267/etienne-salvail,F,2013,19.669444,63,2,8,10,0.15872999999999998,2,2,104,0,0,DY+1,L,No,0.0,0,0
QMJHL,128269/samuel-tremblay,F,2016,21.291667,51,10,13,23,0.45098,3,3,170,0,1,DY+3,R,No,0.0,0,0
QMJHL,128275/guillaume-rioux-legault,D,2016,21.666667,32,0,2,2,0.06,4,4,207,0,1,DY+3,L,No,0.0,0,0
QMJHL,128403/blake-millman,F,2013,20.569444,54,3,1,4,0.07,3,3,128,0,1,DY+2,R,No,0.0,0,0
QMJHL,128444/samuel-robert,D,2013,19.308332999999998,36,1,5,6,0.17,2,2,89,0,0,DY+1,L,No,0.0,0,0
QMJHL,128447/alexis-vanier,D,2016,20.733333,61,10,20,30,0.491803,4,4,223,0,1,DY+2,L,Yes,0.0,0,0
QMJHL,128452/julien-avon,F,2015,20.533333,64,7,5,12,0.1875,3,2,116,0,0,DY+2,L,No,0.0,0,0
QMJHL,128455/philippe-gadoury,F,2015,21.586111,59,28,29,57,0.966102,2,1,78,0,0,DY+3,L,No,0.0,0,0
QMJHL,128456/elliot-bisson,D,2012,18.275,29,0,2,2,0.07,1,1,29,1,0,DY,L,No,0.0,0,0
QMJHL,128459/alexis-pepin,F,2017,21.391667,64,24,27,51,0.796875,5,5,297,0,1,DY+3,L,Yes,0.0,0,0
QMJHL,128463/jean-sebastien-dea,F,2014,20.602778,65,49,26,75,1.153846,3,3,183,0,1,DY+2,R,No,0.0,0,0
QMJHL,128476/timothe-simard,F,2016,19.966667,68,4,8,12,0.17647100000000002,4,4,246,0,1,DY+1,R,No,0.0,0,0
QMJHL,128488/maxime-gravel,D,2014,19.591667,21,0,7,7,0.33,2,2,69,0,0,DY+1,R,No,0.0,0,0
QMJHL,128490/alexandre-caron-roy,F,2014,19.025,37,3,5,8,0.22,1,1,37,1,0,DY+1,L,No,0.0,0,0
QMJHL,128492/dominic-talbot-tassi,D,2015,21.580556,67,9,43,52,0.776119,4,3,201,0,1,DY+3,L,No,0.0,0,0
QMJHL,128496/anthony-patriarco,F,2015,20.319444,2,1,1,2,1.0,1,0,2,1,0,DY+2,R,No,0.0,0,0
QMJHL,128498/mathieu-laverdure,D,2014,20.208333,58,3,3,6,0.1,3,2,118,0,0,DY+2,R,No,0.0,0,0
QMJHL,128499/tristan-tremblay,F,2013,18.205556,36,2,4,6,0.17,2,1,38,0,0,DY,R,No,0.0,0,0
QMJHL,128500/frederik-gauthier,F,2015,20.386111,37,16,16,32,0.864865,3,3,153,0,1,DY+2,L,Yes,0.17757,107,1
QMJHL,128505/daniel-audette,F,2016,20.358333,52,22,37,59,1.134615,4,4,234,0,1,DY+2,L,Yes,0.0,0,0
QMJHL,128511/elie-berube,D,2016,21.305556,66,7,24,31,0.46969700000000003,5,4,254,0,1,DY+3,L,No,0.0,0,0
QMJHL,128513/maxime-fortier,D,2013,19.261111,24,0,1,1,0.04,2,2,67,0,0,DY+1,R,No,0.0,0,0
QMJHL,128514/raphael-corriveau,F,2015,21.341667,68,19,13,32,0.470588,4,4,253,0,1,DY+3,R,No,0.0,0,0
QMJHL,128515/christopher-clapperton,F,2015,21.563889,61,35,41,76,1.245902,4,4,237,0,1,DY+3,L,Yes,0.0,0,0
QMJHL,128516/gabriel-fortin,F,2012,18.413889,42,1,7,8,0.19,1,1,42,1,0,DY,R,No,0.0,0,0
QMJHL,128517/gabriel-slight,F,2016,21.227778,61,21,21,42,0.688525,4,4,224,0,1,DY+3,L,No,0.0,0,0
QMJHL,128521/cedric-paquette,F,2013,20.088889,63,27,56,83,1.31746,2,2,126,0,0,DY+2,L,Yes,0.212025,316,1
QMJHL,128524/jeremy-beaudry,D,2014,20.755556,60,19,34,53,0.883333,3,3,151,0,1,DY+2,R,No,0.0,0,0
QMJHL,128536/jonathan-bourcier,F,2017,20.827778,29,6,10,16,0.551724,5,4,232,0,1,DY+2,L,No,0.0,0,0
QMJHL,128543/jessy-morin,F,2013,18.333333,28,1,1,2,0.07,1,1,28,1,0,DY,L,No,0.0,0,0
QMJHL,12883/danny-stewart,F,2006,21.394444,58,29,38,67,1.1551719999999999,5,5,325,0,1,DY+3,L,Yes,0.0,0,0
QMJHL,128875/quinn-o-brien,F,2016,21.697222,31,4,0,4,0.13,4,4,197,0,1,DY+3,R,No,0.0,0,0
QMJHL,128883/bruno-leblanc,D,2012,18.211111,10,1,1,2,0.2,1,0,10,1,0,DY,L,No,0.0,0,0
QMJHL,128888/emeric-hudon,F,2013,19.072222,25,7,2,9,0.36,1,1,25,1,0,DY+1,R,No,0.0,0,0
QMJHL,128893/michael-joly,F,2016,21.361110999999998,60,47,41,88,1.466667,4,4,219,0,1,DY+3,L,No,0.0,0,0
QMJHL,128907/simon-tremblay,F,2015,20.991667,49,17,25,42,0.857143,4,4,219,0,1,DY+2,L,No,0.0,0,0
QMJHL,128911/michael-gagnon,F,2013,19.436111,40,0,3,3,0.08,1,1,40,1,0,DY+1,L,No,0.0,0,0
QMJHL,128913/jean-philippe-lebrasseur,D,2013,19.002778,6,0,1,1,0.17,1,0,6,1,0,DY+1,L,No,0.0,0,0
QMJHL,128928/anthony-cortese,D,2014,20.675,68,8,25,33,0.48529399999999995,3,3,170,0,1,DY+2,R,No,0.0,0,0
QMJHL,128936/alexandros-soumakis,F,2014,20.583333,63,19,19,38,0.603175,3,2,122,0,0,DY+2,L,No,0.0,0,0
QMJHL,128951/robert-mackenzie,F,2013,18.733333,14,2,2,4,0.29,1,0,14,1,0,DY,-,No,0.0,0,0
QMJHL,128964/felix-caron,F,2013,18.577778,38,5,3,8,0.21,1,1,38,1,0,DY,L,No,0.0,0,0
QMJHL,128970/gabriel-gagnon,F,2013,19.172222,44,8,4,12,0.272727,1,1,44,1,0,DY+1,L,No,0.0,0,0
QMJHL,128974/alexandre-centis-jorge,F,2013,18.558332999999998,1,0,1,1,1.0,1,0,1,1,0,DY,L,No,0.0,0,0
QMJHL,128977/emile-poirier,F,2014,19.752778,63,43,44,87,1.380952,3,3,195,0,1,DY+1,L,Yes,0.125,8,1
QMJHL,128994/charles-antoine-alain,D,2013,19.636111,22,0,1,1,0.05,1,1,22,1,0,DY+1,L,No,0.0,0,0
QMJHL,128998/alexandre-gosselin,D,2016,21.397222,64,8,15,23,0.359375,4,4,264,0,1,DY+3,R,No,0.0,0,0
QMJHL,129003/anthony-gingras,D,2016,20.980556,57,2,14,16,0.280702,5,5,267,0,1,DY+2,L,No,0.0,0,0
QMJHL,129004/jasmin-boutet,F,2016,21.488889,52,4,6,10,0.19230799999999998,4,4,236,0,1,DY+3,R,No,0.0,0,0
QMJHL,129011/carl-marois,F,2016,21.041667,61,19,19,38,0.622951,5,4,221,0,1,DY+3,L,No,0.0,0,0
QMJHL,129012/hubert-lamarre,F,2014,19.369444,14,1,2,3,0.21,3,0,74,0,0,DY+1,R,No,0.0,0,0
QMJHL,129015/dylan-labbe,D,2015,20.683332999999998,63,15,36,51,0.809524,3,3,187,0,1,DY+2,L,Yes,0.0,0,0
QMJHL,129032/frederick-gaudreau,F,2014,21.372222,63,32,39,71,1.126984,3,3,195,0,1,DY+3,R,No,0.0,0,0
QMJHL,129035/william-couture,F,2015,20.575,50,4,7,11,0.22,3,3,180,0,1,DY+2,L,No,0.0,0,0
QMJHL,129036/samuel-courtemanche,F,2014,20.113889,55,9,8,17,0.309091,3,3,176,0,1,DY+2,L,No,0.0,0,0
QMJHL,129037/justin-vachon,F,2015,20.602778,41,1,1,2,0.05,1,1,41,1,0,DY+2,L,No,0.0,0,0
QMJHL,129038/alec-jon-banville,F,2014,20.422222,49,8,10,18,0.367347,3,3,172,0,1,DY+2,L,No,0.0,0,0
QMJHL,129039/danick-martel,F,2015,20.758333,64,48,54,102,1.59375,3,3,195,0,1,DY+2,L,No,0.0,0,0
QMJHL,129044/jerome-verrier,F,2015,21.347222,40,8,17,25,0.625,4,4,241,0,1,DY+3,R,No,0.0,0,0
QMJHL,129068/alexandre-coulombe,D,2016,21.433332999999998,17,1,0,1,0.06,2,0,69,0,0,DY+3,L,No,0.0,0,0
QMJHL,129110/mickael-beauregard,D,2015,20.938889,59,3,12,15,0.254237,4,4,237,0,1,DY+2,L,No,0.0,0,0
QMJHL,129111/mathieu-lemay,F,2015,20.738889,68,44,39,83,1.220588,5,4,255,0,1,DY+2,R,No,0.0,0,0
QMJHL,129112/marc-antoine-bouillon,F,2015,20.580556,61,16,19,35,0.57377,2,1,62,0,0,DY+2,R,No,0.0,0,0
QMJHL,129113/alexandre-grand-maison,F,2015,21.275,26,5,9,14,0.538462,4,4,197,0,1,DY+3,L,No,0.0,0,0
QMJHL,129115/antoine-venne,F,2013,18.738889,35,1,2,3,0.09,2,2,64,0,0,DY,R,No,0.0,0,0
QMJHL,129118/mathieu-boily,D,2012,17.316667000000002,33,1,1,2,0.06,1,1,33,1,0,DY-1,L,No,0.0,0,0
QMJHL,129119/philippe-venne,F,2013,18.538889,22,0,1,1,0.05,2,2,51,0,0,DY,L,No,0.0,0,0
QMJHL,129141/jimmy-paradis,F,2013,18.669444,5,0,1,1,0.2,1,0,5,1,0,DY,L,No,0.0,0,0
QMJHL,129210/benjamin-hade,D,2013,19.566667000000002,20,1,1,2,0.1,1,1,20,1,0,DY+1,L,No,0.0,0,0
QMJHL,129218/frederic-bergeron,F,2014,20.244444,67,19,19,38,0.567164,2,2,119,0,0,DY+2,L,No,0.0,0,0
QMJHL,129225/carl-tremblay,D,2016,21.583333,68,5,20,25,0.367647,4,4,271,0,1,DY+3,R,No,0.0,0,0
QMJHL,129227/nicolas-hebert,F,2015,19.616667,32,0,2,2,0.06,3,3,154,0,1,DY+1,L,No,0.0,0,0
QMJHL,129275/jonathan-deschamps,D,2017,21.413889,64,8,8,16,0.25,5,5,324,0,1,DY+3,L,No,0.0,0,0
QMJHL,129277/sebastien-gauthier,D,2015,21.566667000000002,64,13,19,32,0.5,3,2,116,0,0,DY+3,L,No,0.0,0,0
QMJHL,129279/samuel-landry,F,2013,18.844444,35,1,1,2,0.06,1,1,35,1,0,DY,L,No,0.0,0,0
QMJHL,129285/simon-fortier,F,2015,20.658333,27,1,3,4,0.15,3,3,146,0,1,DY+2,R,No,0.0,0,0
QMJHL,129288/pier-olivier-grandmaison,F,2013,19.666667,28,4,5,9,0.32,2,1,30,0,0,DY+1,L,No,0.0,0,0
QMJHL,129299/jeremy-carignan,F,2014,18.783333,65,2,5,7,0.11,1,1,65,1,0,DY,L,No,0.0,0,0
